t,count1,count2,cmd_left,cmd_right
24.481186,427,415,0.250,0.250
24.491591,427,415,0.250,0.250
24.501968,427,415,0.250,0.250
24.512345,427,415,0.250,0.250
24.522694,428,416,0.250,0.250
24.533044,428,416,0.250,0.250
24.543439,428,416,0.250,0.250
24.553794,428,416,0.250,0.250
24.564164,429,417,0.250,0.250
24.574519,429,417,0.250,0.250
24.584950,429,417,0.250,0.250
24.595319,429,418,0.250,0.250
24.605768,430,418,0.250,0.250
24.616162,430,418,0.250,0.250
24.626589,430,418,0.250,0.250
24.637078,430,419,0.250,0.250
24.647518,431,419,0.250,0.250
24.657949,431,419,0.250,0.250
24.668303,431,419,0.250,0.250
24.678708,431,419,0.250,0.250
24.689054,432,420,0.250,0.250
24.709491,432,420,0.000,0.000
24.071046,434,421,0.000,0.000
24.800975,434,422,0.400,0.400
24.811119,434,422,0.400,0.400
24.821337,434,422,0.400,0.400
24.831564,434,422,0.400,0.400
24.841723,434,422,0.400,0.400
24.851895,434,422,0.400,0.400
24.862028,435,422,0.400,0.400
24.872136,435,423,0.400,0.400
24.882243,435,423,0.400,0.400
24.892358,435,423,0.400,0.400
24.902464,435,423,0.400,0.400
24.912567,436,423,0.400,0.400
24.922685,436,424,0.400,0.400
24.932834,436,424,0.400,0.400
24.942945,436,424,0.400,0.400
24.953063,437,424,0.400,0.400
24.963176,437,425,0.400,0.400
24.973317,437,425,0.400,0.400
24.983424,437,425,0.400,0.400
24.993530,438,426,0.250,0.250
25.004036,438,426,0.250,0.250
25.014429,438,426,0.250,0.250
25.024848,439,427,0.250,0.250
25.035254,439,427,0.250,0.250
25.045627,439,427,0.250,0.250
25.056031,440,427,0.250,0.250
25.066407,440,428,0.250,0.250
25.076773,440,428,0.250,0.250
25.087132,441,428,0.250,0.250
25.097495,441,429,0.250,0.250
25.107850,441,429,0.250,0.250
25.118215,441,429,0.250,0.250
25.128575,442,429,0.250,0.250
25.138933,442,430,0.250,0.250
25.149310,442,430,0.250,0.250
25.159697,443,430,0.250,0.250
25.170065,443,431,0.250,0.250
25.180424,443,431,0.250,0.250
25.190776,443,431,0.250,0.250
25.201124,444,431,0.250,0.250
25.211523,444,432,0.250,0.250
25.221945,444,432,0.250,0.250
25.232296,444,432,0.250,0.250
25.242646,445,433,0.250,0.250
25.253029,445,433,0.250,0.250
25.263433,445,433,0.250,0.250
25.273792,446,433,0.250,0.250
25.284148,446,434,0.250,0.250
25.294499,446,434,0.250,0.250
25.304851,446,434,0.250,0.250
25.315195,447,434,0.250,0.250
25.325563,447,435,0.250,0.250
25.335916,447,435,0.250,0.250
25.346272,447,435,0.250,0.250
25.356618,448,435,0.250,0.250
25.366974,448,436,0.250,0.250
25.377326,448,436,0.250,0.250
25.387678,448,436,0.250,0.250
25.398021,449,436,0.250,0.250
25.418381,449,437,0.000,0.000
24.800585,450,438,0.000,0.000
25.509332,451,438,0.000,0.000
25.550636,451,439,0.000,0.000
25.591664,451,439,0.000,0.000
25.633111,451,439,0.400,0.400
25.643265,451,439,0.400,0.400
25.653389,451,439,0.400,0.400
25.663502,451,439,0.400,0.400
25.673669,451,439,0.400,0.400
25.683761,451,439,0.400,0.400
25.693862,451,439,0.400,0.400
25.703965,451,439,0.400,0.400
25.714066,452,439,0.400,0.400
25.724171,452,439,0.400,0.400
25.734273,452,439,0.400,0.400
25.744382,452,439,0.400,0.400
25.754486,452,439,0.400,0.400
25.764605,452,440,0.400,0.400
25.774748,453,440,0.400,0.400
25.784869,453,440,0.400,0.400
25.794982,453,440,0.400,0.400
25.805112,453,440,0.400,0.400
25.815219,453,441,0.400,0.400
25.825315,454,441,0.400,0.400
25.835431,454,441,0.400,0.400
25.845574,454,441,0.400,0.400
25.855683,455,442,0.400,0.400
25.865791,455,442,0.400,0.400
25.875899,455,442,0.400,0.400
25.886011,455,443,0.250,0.250
25.896503,456,443,0.250,0.250
25.906874,456,443,0.250,0.250
25.917373,456,444,0.250,0.250
25.927784,457,444,0.250,0.250
25.938161,457,444,0.250,0.250
25.948539,457,444,0.250,0.250
25.958905,458,445,0.250,0.250
25.969273,458,445,0.250,0.250
25.979654,458,445,0.250,0.250
25.990030,458,446,0.250,0.250
26.000417,459,446,0.250,0.250
26.010787,459,446,0.250,0.250
26.021152,459,447,0.250,0.250
26.031561,460,447,0.250,0.250
26.041928,460,447,0.250,0.250
26.052279,460,447,0.250,0.250
26.062646,460,448,0.250,0.250
26.073026,461,448,0.250,0.250
26.083417,461,448,0.250,0.250
26.093781,461,448,0.250,0.250
26.104099,461,449,0.250,0.250
26.114429,462,449,0.250,0.250
26.124780,462,449,0.250,0.250
26.135088,462,449,0.250,0.250
26.145395,463,450,0.250,0.250
26.155700,463,450,0.250,0.250
26.166000,463,450,0.250,0.250
26.176305,463,450,0.250,0.250
26.186607,464,451,0.250,0.250
26.196913,464,451,0.250,0.250
26.207210,464,451,0.250,0.250
26.217513,464,451,0.250,0.250
26.227811,465,452,0.250,0.250
26.238116,465,452,0.250,0.250
26.248413,465,452,0.250,0.250
26.258724,465,452,0.250,0.250
26.269027,465,453,0.250,0.250
26.279331,466,453,0.250,0.250
26.299644,466,453,0.000,0.000
25.632661,468,455,0.000,0.000
26.390549,468,455,0.000,0.000
26.431412,468,455,0.000,0.000
26.472414,468,455,0.400,0.400
26.482538,468,455,0.400,0.400
26.492635,468,455,0.400,0.400
26.502728,468,456,0.400,0.400
26.512823,468,456,0.400,0.400
26.522918,468,456,0.400,0.400
26.533010,468,456,0.400,0.400
26.543103,469,456,0.400,0.400
26.553199,469,456,0.400,0.400
26.563295,469,457,0.400,0.400
26.573389,469,457,0.400,0.400
26.583478,469,457,0.400,0.400
26.593572,469,457,0.400,0.400
26.603667,469,457,0.400,0.400
26.613763,470,457,0.400,0.400
26.623865,470,458,0.400,0.400
26.633961,470,458,0.400,0.400
26.644064,470,458,0.400,0.400
26.654186,471,458,0.400,0.400
26.664288,471,459,0.400,0.400
26.674390,471,459,0.400,0.400
26.684525,471,459,0.400,0.400
26.694629,472,459,0.250,0.250
26.705076,472,460,0.250,0.250
26.715479,472,460,0.250,0.250
26.725819,473,460,0.250,0.250
26.736176,473,460,0.250,0.250
26.746555,473,461,0.250,0.250
26.756919,473,461,0.250,0.250
26.767256,474,461,0.250,0.250
26.777626,474,462,0.250,0.250
26.787976,474,462,0.250,0.250
26.798322,474,462,0.250,0.250
26.808671,475,462,0.250,0.250
26.819020,475,463,0.250,0.250
26.829366,475,463,0.250,0.250
26.839718,476,463,0.250,0.250
26.850093,476,463,0.250,0.250
26.860440,476,464,0.250,0.250
26.870816,476,464,0.250,0.250
26.881157,477,464,0.250,0.250
26.891575,477,464,0.250,0.250
26.901923,477,465,0.250,0.250
26.912286,477,465,0.250,0.250
26.922634,478,465,0.250,0.250
26.932992,478,466,0.250,0.250
26.943410,478,466,0.250,0.250
26.953795,478,466,0.250,0.250
26.964141,479,466,0.250,0.250
26.974522,479,467,0.250,0.250
26.984894,479,467,0.250,0.250
26.995249,479,467,0.250,0.250
27.005606,480,467,0.250,0.250
27.015964,480,468,0.250,0.250
27.026331,480,468,0.250,0.250
27.036729,480,468,0.250,0.250
27.047127,481,468,0.250,0.250
27.057511,481,468,0.250,0.250
27.067863,481,469,0.250,0.250
27.078217,481,469,0.250,0.250
27.088559,482,469,0.250,0.250
27.098976,482,469,0.250,0.250
27.109366,482,470,0.250,0.250
27.129728,482,470,0.000,0.000
26.472097,484,471,0.000,0.000
27.220734,484,472,0.000,0.000
27.262534,484,472,0.400,0.400
27.272696,484,472,0.400,0.400
27.282906,484,472,0.400,0.400
27.293056,484,472,0.400,0.400
27.303276,484,472,0.400,0.400
27.313432,484,472,0.400,0.400
27.323540,485,472,0.400,0.400
27.333667,485,472,0.400,0.400
27.343789,485,472,0.400,0.400
27.353915,485,472,0.400,0.400
27.364021,485,473,0.400,0.400
27.374134,485,473,0.400,0.400
27.384242,486,473,0.400,0.400
27.394349,486,473,0.400,0.400
27.404473,486,473,0.400,0.400
27.414585,486,474,0.400,0.400
27.424703,486,474,0.400,0.400
27.434808,487,474,0.400,0.400
27.444920,487,474,0.400,0.400
27.455033,487,475,0.400,0.400
27.465148,488,475,0.400,0.400
27.475252,488,475,0.400,0.400
27.485517,488,476,0.250,0.250
27.495975,488,476,0.250,0.250
27.506358,489,476,0.250,0.250
27.516722,489,476,0.250,0.250
27.527102,489,477,0.250,0.250
27.537460,490,477,0.250,0.250
27.547869,490,477,0.250,0.250
27.558282,490,478,0.250,0.250
27.568741,491,478,0.250,0.250
27.579103,491,478,0.250,0.250
27.589532,491,479,0.250,0.250
27.599895,491,479,0.250,0.250
27.610281,492,479,0.250,0.250
27.620683,492,479,0.250,0.250
27.631066,492,480,0.250,0.250
27.641451,493,480,0.250,0.250
27.651850,493,480,0.250,0.250
27.662240,493,480,0.250,0.250
27.672657,493,481,0.250,0.250
27.683244,494,481,0.250,0.250
27.693618,494,481,0.250,0.250
27.704006,494,482,0.250,0.250
27.714386,495,482,0.250,0.250
27.724753,495,482,0.250,0.250
27.735125,495,482,0.250,0.250
27.745488,495,483,0.250,0.250
27.755865,496,483,0.250,0.250
27.766218,496,483,0.250,0.250
27.776560,496,483,0.250,0.250
27.786916,496,484,0.250,0.250
27.797330,497,484,0.250,0.250
27.807721,497,484,0.250,0.250
27.818065,497,484,0.250,0.250
27.828421,497,485,0.250,0.250
27.838796,498,485,0.250,0.250
27.849185,498,485,0.250,0.250
27.859594,498,485,0.250,0.250
27.869997,498,486,0.250,0.250
27.880347,499,486,0.250,0.250
27.900709,499,486,0.000,0.000
27.262062,500,487,0.000,0.000
27.991934,501,488,0.000,0.000
28.033190,501,488,0.000,0.000
28.074104,501,488,0.000,0.000
28.115427,501,488,0.400,0.400
28.125571,501,488,0.400,0.400
28.135679,501,488,0.400,0.400
28.145788,501,488,0.400,0.400
28.155901,501,488,0.400,0.400
28.166008,501,488,0.400,0.400
28.176113,501,488,0.400,0.400
28.186232,501,488,0.400,0.400
28.196338,501,488,0.400,0.400
28.206451,501,488,0.400,0.400
28.216557,501,489,0.400,0.400
28.226663,502,489,0.400,0.400
28.236769,502,489,0.400,0.400
28.246870,502,489,0.400,0.400
28.256988,502,489,0.400,0.400
28.267095,502,489,0.400,0.400
28.277211,503,490,0.400,0.400
28.287333,503,490,0.400,0.400
28.297443,503,490,0.400,0.400
28.307555,503,490,0.400,0.400
28.317665,504,491,0.400,0.400
28.327794,504,491,0.400,0.400
28.337898,504,491,0.400,0.400
28.348010,504,491,0.400,0.400
28.358116,505,492,0.250,0.250
28.368580,505,492,0.250,0.250
28.378958,505,492,0.250,0.250
28.389371,506,493,0.250,0.250
28.399754,506,493,0.250,0.250
28.410115,506,493,0.250,0.250
28.420478,507,493,0.250,0.250
28.430834,507,494,0.250,0.250
28.441184,507,494,0.250,0.250
28.451589,507,494,0.250,0.250
28.461942,508,495,0.250,0.250
28.472293,508,495,0.250,0.250
28.482641,508,495,0.250,0.250
28.493027,509,495,0.250,0.250
28.503431,509,496,0.250,0.250
28.513786,509,496,0.250,0.250
28.524136,509,496,0.250,0.250
28.534486,510,497,0.250,0.250
28.544839,510,497,0.250,0.250
28.555233,510,497,0.250,0.250
28.565619,511,497,0.250,0.250
28.575983,511,498,0.250,0.250
28.586372,511,498,0.250,0.250
28.596753,511,498,0.250,0.250
28.607105,512,498,0.250,0.250
28.617460,512,499,0.250,0.250
28.627809,512,499,0.250,0.250
28.638167,512,499,0.250,0.250
28.648516,513,500,0.250,0.250
28.658869,513,500,0.250,0.250
28.669212,513,500,0.250,0.250
28.679607,514,500,0.250,0.250
28.690001,514,501,0.250,0.250
28.700364,514,501,0.250,0.250
28.710751,514,501,0.250,0.250
28.721095,515,501,0.250,0.250
28.731496,515,502,0.250,0.250
28.741849,515,502,0.250,0.250
28.752195,515,502,0.250,0.250
28.762538,516,502,0.250,0.250
28.783037,516,503,0.000,0.000
28.114961,517,504,0.000,0.000
28.874128,518,504,0.000,0.000
28.915404,518,505,0.000,0.000
28.956488,518,505,0.000,0.000
28.997865,519,505,0.000,0.000
29.038880,519,505,0.000,0.000
29.079885,519,505,0.000,0.000
29.120708,519,505,0.000,0.000
29.161481,519,505,0.000,0.000
29.202116,519,505,0.000,0.000
29.242690,519,505,0.000,0.000
29.283185,519,505,0.000,0.000
29.324181,519,505,-0.400,0.400
29.334288,519,505,-0.400,0.400
29.344394,519,505,-0.400,0.400
29.354490,519,505,-0.400,0.400
29.364584,519,505,-0.400,0.400
29.374678,519,505,-0.400,0.400
29.384778,519,505,-0.400,0.400
29.394876,519,505,-0.400,0.400
29.405004,519,505,-0.400,0.400
29.415124,520,505,-0.400,0.400
29.425236,520,505,-0.400,0.400
29.435335,520,505,-0.400,0.400
29.445453,520,506,-0.400,0.400
29.455561,520,506,-0.400,0.400
29.465658,521,506,-0.400,0.400
29.475763,521,506,-0.400,0.400
29.485860,521,506,-0.400,0.400
29.495962,521,506,-0.400,0.400
29.506065,522,506,-0.400,0.400
29.516166,522,507,-0.400,0.400
29.526265,522,507,-0.400,0.400
29.536362,523,507,-0.400,0.400
29.546479,523,507,-0.400,0.400
29.556575,523,507,-0.400,0.400
29.566680,524,507,-0.400,0.400
29.576778,524,508,-0.400,0.400
29.586882,524,508,-0.400,0.400
29.596982,525,508,-0.400,0.400
29.607092,525,508,-0.400,0.400
29.617189,525,508,-0.400,0.400
29.627301,526,508,-0.400,0.400
29.637400,526,509,-0.400,0.400
29.647498,526,509,-0.400,0.400
29.657601,527,509,-0.400,0.400
29.667689,527,509,-0.400,0.400
29.677788,527,509,-0.400,0.400
29.687886,528,509,-0.400,0.400
29.697985,528,510,-0.400,0.400
29.708094,528,510,-0.400,0.400
29.718191,529,510,-0.400,0.400
29.728306,529,510,-0.400,0.400
29.738407,529,510,-0.400,0.400
29.748508,530,510,-0.400,0.400
29.758617,530,511,-0.400,0.400
29.768717,531,511,-0.400,0.400
29.778835,531,511,-0.400,0.400
29.788935,531,511,-0.400,0.400
29.799035,532,511,-0.400,0.400
29.809190,532,511,-0.400,0.400
29.819292,532,512,-0.400,0.400
29.829397,533,512,-0.400,0.400
29.839494,533,512,-0.400,0.400
29.849589,533,512,-0.400,0.400
29.859683,534,512,-0.400,0.400
29.869781,534,512,-0.400,0.400
29.879878,535,513,-0.400,0.400
29.889957,535,513,-0.400,0.400
29.900055,535,513,-0.400,0.400
29.910161,536,513,-0.400,0.400
29.920259,536,513,-0.400,0.400
29.930358,536,513,-0.400,0.400
29.940461,537,514,-0.400,0.400
29.950559,537,514,-0.400,0.400
29.960655,537,514,-0.400,0.400
29.970759,538,514,-0.400,0.400
29.980856,538,514,-0.400,0.400
29.990960,538,514,-0.400,0.400
30.001063,539,515,-0.400,0.400
30.011180,539,515,-0.400,0.400
30.021308,540,515,-0.400,0.400
30.031411,540,515,-0.400,0.400
30.041526,540,515,-0.400,0.400
30.051616,541,515,-0.400,0.400
30.061716,541,515,-0.400,0.400
30.071815,541,516,-0.400,0.400
30.081915,542,516,-0.400,0.400
30.092012,542,516,-0.400,0.400
30.102112,542,516,-0.400,0.400
30.112215,543,516,-0.400,0.400
30.122319,543,516,-0.400,0.400
30.132417,543,517,-0.400,0.400
30.142515,544,517,-0.400,0.400
30.152612,544,517,-0.400,0.400
30.162709,545,517,-0.400,0.400
30.172806,545,517,-0.400,0.400
30.182903,545,517,-0.400,0.400
30.192999,546,518,-0.400,0.400
30.203101,546,518,-0.400,0.400
30.213206,546,518,-0.400,0.400
30.223306,547,518,-0.400,0.400
30.233405,547,518,-0.400,0.400
30.243626,548,518,-0.400,0.400
30.253722,548,518,-0.400,0.400
30.263818,548,519,-0.400,0.400
30.273916,549,519,-0.400,0.400
30.284010,549,519,-0.400,0.400
30.294121,549,519,-0.400,0.400
30.304245,550,519,-0.400,0.400
30.314369,550,520,-0.400,0.400
30.324476,550,520,-0.400,0.400
30.334574,551,520,-0.400,0.400
30.344670,551,520,-0.400,0.400
30.354770,551,520,-0.400,0.400
30.364871,552,520,-0.400,0.400
30.374967,552,520,-0.400,0.400
30.385065,552,521,-0.400,0.400
30.395163,553,521,-0.400,0.400
30.405263,553,521,-0.400,0.400
30.415383,553,521,-0.400,0.400
30.425479,554,521,-0.400,0.400
30.435577,554,521,-0.400,0.400
30.445672,554,522,-0.400,0.400
30.455777,555,522,-0.400,0.400
30.465909,555,522,-0.400,0.400
30.476013,555,522,-0.400,0.400
30.486117,556,522,-0.400,0.400
30.496219,556,523,-0.400,0.400
30.506333,556,523,-0.400,0.400
30.516450,557,523,-0.400,0.400
30.526555,557,523,-0.400,0.400
30.536655,557,523,-0.400,0.400
30.546810,558,523,-0.400,0.400
30.556912,558,524,-0.400,0.400
30.567018,558,524,-0.400,0.400
30.577114,558,524,-0.400,0.400
30.587214,559,524,-0.400,0.400
30.597337,559,524,-0.400,0.400
30.607436,559,525,-0.400,0.400
30.617544,560,525,-0.400,0.400
30.627658,560,525,-0.400,0.400
30.637801,560,525,-0.400,0.400
30.647896,561,525,-0.400,0.400
30.658010,561,525,-0.400,0.400
30.668101,561,526,-0.400,0.400
30.678195,562,526,-0.400,0.400
30.688285,562,526,-0.400,0.400
30.698375,562,526,-0.400,0.400
30.708477,563,526,-0.400,0.400
30.718585,563,527,-0.400,0.400
30.728686,563,527,-0.400,0.400
30.738782,563,527,-0.400,0.400
30.748878,564,527,-0.400,0.400
30.758977,564,527,-0.400,0.400
30.769067,564,527,-0.400,0.400
30.779163,565,528,-0.400,0.400
30.789268,565,528,-0.400,0.400
30.799391,565,528,-0.400,0.400
30.809496,566,528,-0.400,0.400
30.829914,566,528,0.000,0.000
29.323795,567,529,0.000,0.000
30.921046,567,529,-0.400,0.400
30.941764,567,529,-0.400,0.400
30.962815,568,529,-0.400,0.400
30.983798,568,529,-0.400,0.400
31.004411,568,529,-0.400,0.400
31.025318,569,530,0.000,0.000
31.066141,569,530,0.000,0.000
31.107171,569,530,0.000,0.000
31.147868,569,530,0.000,0.000
31.188416,569,530,0.000,0.000
31.228933,569,530,0.000,0.000
31.269478,569,530,0.000,0.000
31.309993,569,530,0.000,0.000
31.350488,569,530,0.000,0.000
31.390977,569,530,0.000,0.000
31.431471,569,530,0.000,0.000
31.471957,569,530,0.000,0.000
31.512448,569,530,0.000,0.000
31.552969,569,530,0.000,0.000
31.593534,569,530,0.000,0.000
31.634036,569,530,0.000,0.000
31.674562,569,530,0.000,0.000
31.715051,569,530,0.000,0.000
31.755541,569,530,0.000,0.000
31.796033,569,530,0.000,0.000
31.836520,569,530,0.000,0.000
31.877003,569,530,0.000,0.000
31.917511,569,530,0.000,0.000
31.958012,569,530,0.000,0.000
31.998511,569,530,0.000,0.000
32.039189,569,530,0.000,0.000
32.079728,569,530,0.000,0.000
32.120263,569,530,0.000,0.000
32.161040,569,530,0.000,0.000
32.201659,569,530,0.000,0.000
32.242166,569,530,0.000,0.000
32.282667,569,530,0.000,0.000
32.323281,569,530,0.000,0.000
32.363917,569,530,0.000,0.000
32.404451,569,530,0.000,0.000
32.444945,569,530,0.000,0.000
32.485488,569,530,0.000,0.000
